#NAME	EI_01	EI_02	EI_03	EI_04	EI_05	EI_06	EI_07	EI_08	EI_09	EI_10	EI_11	EI_12	EI_13	EI_14	EI_15	EI_16	EI_17	EI_18	EI_19	EI_20	EI_21	EI_22	EI_23	EI_24
#CLASS:Condition	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected
#CLASS:Treatment	Sham	Sham	Sham	Sham	Sham	Sham	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Sham	Sham	Sham	Sham	Sham	Sham	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin
#CLASS:Sex	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male
ENSMUSG00000051989	55.284214	62.448357	42.751556	29.30694	40.197609	52.210606	87.45916	57.957481	27.237091	42.489498	30.786955	35.139694	33.871674	23.378151	41.713188	30.720247	27.809	27.099592	32.33709	36.206539	24.599806	25.199558	22.152023	23.834932
ENSMUSG00000052033	7.581403	16.66654	2.527172	4.356678	9.120501	6.822397	8.18325	8.731288	3.989645	8.035687	2.760442	5.646398	2.589273	3.473759	4.511598	4.342177	4.858386	0	0.724506	3.100922	2.13911	2.241097	1.99768	2.564197
ENSMUSG00000052040	14.98193	11.336028	19.419615	17.257542	15.01066	8.694884	2.788277	8.253819	15.467346	10.056816	13.867987	7.701427	14.988541	16.34247	12.089755	12.064341	10.64336	16.119968	10.154943	9.819694	14.718637	13.491473	15.879137	15.835364
ENSMUSG00000052085	1.153455	1.206259	1.414102	0.999955	1.04833	2.956685	1.765525	2.141659	5.64362	6.173288	5.536489	4.559183	5.173656	7.683635	4.395358	5.215015	5.749517	6.690917	3.425077	3.447522	4.621865	6.054852	6.69859	6.728074
ENSMUSG00000052102	3.436934	5.171859	7.173236	3.871524	5.629442	4.209909	4.852975	5.090088	6.78778	5.337969	3.123408	2.885702	6.351899	7.324824	7.237032	4.617003	4.719669	4.970311	11.329555	9.201567	14.770727	8.736159	9.106218	7.85919
ENSMUSG00000052117	2.039982	2.545758	0.621394	4.004261	1.476308	3.687968	2.924323	4.037416	4.472405	6.150164	5.076554	2.867033	5.037266	5.914393	4.127705	2.566051	4.426368	3.836691	7.237523	7.165205	5.691127	1.864375	3.606652	3.15731
ENSMUSG00000052131	2.050134	2.777234	7.890844	11.953495	33.786003	0	2.12044	3.203746	0.838359	0	0.157097	0.211245	0.408731	1.126693	3.086302	0	0	0	0.579036	0.479804	0.190563	0	0	0.140119
ENSMUSG00000052139	18.81641012	15.18206751	24.43608465	13.39290797	14.559796	15.91607163	5.426999038	11.10336551	8.420670472	5.770359508	8.5180886	8.448836296	9.650347411	7.935523279	8.514973991	8.759122284	11.76445781	9.371571793	9.180367638	9.125268924	9.612181341	9.952478394	10.64779725	8.783640881
ENSMUSG00000052144	9.180492611	8.209364989	15.959929	7.372157592	9.003154	6.379761	6.137962	4.937224	6.394263542	2.212339	6.869413	5.820133	5.132433	6.137509	6.129219331	5.203802014	8.14271538	8.122314	5.891787	4.543076	6.222002883	5.328068234	4.950976	5.124881438
ENSMUSG00000052146	105.5394215	179.2046598	138.8877267	92.96845043	145.7826188	64.61694193	125.459304	156.5562218	47.34802336	136.9635645	60.80477231	87.42314202	67.42522899	46.74186938	88.67505997	38.22692753	31.11973775	43.73876204	54.89190238	63.62570093	49.0583387	41.93883141	44.47786991	25.20632301
ENSMUSG00000052151	39.26344535	30.53205007	49.12246571	30.07466912	40.78885729	26.58734392	20.48048385	20.46188689	19.17134125	11.04653409	17.50834626	11.54288252	11.80781327	14.19861211	16.03618057	5.571025112	11.19191529	15.79404655	15.00170636	16.08056136	10.71626178	10.20035446	9.947690053	10.30158767
ENSMUSG00000052154	5.678025	13.105985	18.600163	8.299665	8.415531	5.601817	3.435539	2.517577	10.938586	4.893337	8.103412	6.616237	7.752897	7.03631	8.148629	8.752617	10.032991	18.41144	5.256723	3.582585	12.537817	10.528646	12.091015	11.753167
ENSMUSG00000052160	3.583022	2.268535	8.281457	2.053047	3.764858	4.441998	1.971133	7.056473	3.265086	3.797903	2.588429	2.816589	3.153899	3.342228	3.06379	2.341452	1.882999	2.525024	3.211873	3.726361	4.283462	1.297277	0	1.096671
ENSMUSG00000052188	0.797104	9.293726	15.054226	1.777797	10.537052	2.39212	1.055716	0.500579	1.231601	0.764599	0.809932	0.845616	0.54381	0.60667	0.87825	0.635427	0.545131	0.974949	0.768672	1.221779	0.63179	0.106202	0.70462	0.53701
ENSMUSG00000052214	20.645903	16.902622	14.924091	13.854948	14.169048	20.090027	12.37576	12.237517	14.334607	9.650059	12.580958	15.92262	14.74893	15.77236	13.05452	12.503775	13.321336	13.269769	14.658438	11.499089	13.959342	13.143785	14.398993	15.033356
ENSMUSG00000052253	17.227409	10.935565	27.50065	20.119604	19.900452	11.882668	7.909523	10.090993	7.314177	4.769763	11.788607	10.045895	11.092572	8.59531	10.028809	9.164392	11.215159	10.235141	13.622678	6.263883	12.873709	3.459209	8.691742	11.976836
ENSMUSG00000052271	0.813163	0.17472	4.77772	0.416663	2.231009	0.578686	0.105229	0.063148	0.057945	0.089206	0.64316	0.871386	0.220034	0.207322	0	0.034987	0.502735	0.375522	0	0.153685	0.023497	0.597232	0	0.073228
ENSMUSG00000052296	26.058136	23.504995	28.324211	23.113504	19.362381	25.9993	12.63168	18.836727	24.966148	19.372707	25.242798	18.783779	27.710836	30.624031	16.249361	20.206802	26.076441	23.458145	23.806013	23.986578	23.462217	26.402664	27.646147	19.52342
ENSMUSG00000052298	7.231043	5.746627	16.746166	6.588643	5.463041	5.366391	3.220941	4.010629	3.543436	3.194658	4.24453	3.762963	3.54786	3.517742	3.460171	3.175379	4.311455	3.92903	3.628825	3.217736	4.926772	3.117792	3.140392	2.764749
ENSMUSG00000052305	139.646439	58.612015	73.47847	139.575256	76.935715	247.101593	890.084778	699.003784	438.059174	383.719391	185.173721	758.947449	229.834167	136.248169	184.805542	277.29599	161.636246	185.229431	100.459869	163.93512	272.996063	179.160477	217.577911	259.680725
ENSMUSG00000052310	31.239914	32.41032	44.119576	23.044397	28.009802	33.597294	37.556335	34.804173	33.379887	32.484188	33.73254	33.549187	31.083345	29.449305	32.181049	28.23597	29.337585	32.472366	37.261086	32.18573	34.277046	26.793415	32.33807	33.638397
ENSMUSG00000052337	21.1073713	20.41756183	22.7143283	23.89354589	18.69251851	20.80544365	11.3635527	12.24606913	17.58348502	10.33317569	16.77500075	11.26632467	21.03671312	11.8236154	18.9836299	27.76716318	19.17781686	15.13702093	15.43586134	9.63688036	19.79747164	14.88466738	19.78840895	23.46162145
ENSMUSG00000052369	15.77353759	12.12741801	20.5294555	11.01783426	14.34041764	10.57585231	8.266572809	10.22752771	9.382598038	11.73724036	8.308454577	10.0625911	10.94570998	9.937848375	9.964953222	6.173074727	9.029103822	7.448419009	12.85521871	13.5305117	12.17758551	9.202263015	7.267569591	6.512933176
ENSMUSG00000052392	20.0551713	41.67430918	8.604252045	14.34240191	15.63927964	14.78991321	15.07493253	16.6599763	24.07567272	8.989827609	9.721327242	3.449355665	26.6329935	25.71450614	17.45546785	7.36034947	7.096256846	7.668975057	38.76264792	17.86178919	12.97770566	6.519005316	8.708737318	13.33329246
ENSMUSG00000052395	7.320867551	7.54439298	10.01693218	8.115284089	8.588426	7.332390485	6.818492506	6.991785231	6.119705742	7.901462665	7.082581422	6.28001359	6.190427867	6.968778481	5.990323551	7.561034014	7.107250664	7.006354426	4.440922766	7.235328182	5.95914473	5.983830122	6.872997865	8.347523588
ENSMUSG00000052397	1.994202	1.460653	8.099859	0.802955	1.897543	1.098102	0.824385	1.414899	1.507615	0.498522	1.413281	1.504022	2.111873	2.124187	1.377035	1.277405	1.236924	1.246514	0.970446	2.23264	3.101115	1.740044	0.826188	0.866842
ENSMUSG00000052406	9.554436082	9.193997419	7.227614749	7.511819556	6.07596114	6.86678408	4.427792065	9.339195429	5.800120854	4.867062036	6.217461935	5.976765074	8.266202206	6.282938663	5.946012094	5.690930335	5.438764012	8.817008122	5.415951478	6.068514464	5.172651253	4.813381095	6.101009051	4.884845397
ENSMUSG00000052419	5.419498079	1.855374978	7.002073681	4.037643116	3.613412078	4.868613245	6.084640333	4.893036922	2.86615269	4.307223508	3.125569786	3.356482564	3.279430041	1.260316932	1.435237291	2.831182883	3.839174684	2.829800715	4.265907301	3.728675739	3.76135663	3.036772917	2.643738014	2.532864891
ENSMUSG00000052428	43.449203	51.47615764	47.000366	36.337185	35.075932	44.452374	77.469002	64.391769	32.940517	44.545273	31.667257	38.508343	37.594585	33.730824	51.826771	55.890709	46.777454	42.407055	39.570496	34.280247	30.900063	43.664932	32.004356	34.67812
ENSMUSG00000052435	5.756227	3.358773	0	1.069694	0.860976	3.116146	4.504941	3.515518	3.362009	3.629064	4.796991	5.244043	6.323892	2.199838	4.506528	0	3.661464	9.892655	5.5074	3.38789	0	2.511244	10.891826	4.616205
ENSMUSG00000052456	40.278435	45.429443	48.556442	27.653585	35.928699	31.778481	31.959269	28.362772	19.939392	23.488846	25.455551	25.893522	21.991737	19.85428	24.162146	27.84605	30.248684	23.398275	23.674732	20.99383	22.11051	22.393467	26.150427	20.152235
ENSMUSG00000052459	13.84619753	16.92437108	17.2301649	13.15319317	19.33177326	14.51453261	10.18427602	9.840915095	11.9317724	8.235202968	10.20724396	8.446083468	9.446328623	10.79153455	8.945973353	9.573481239	11.27337517	14.47657888	10.93357483	9.505064322	10.74083805	10.70598136	10.76957838	10.90149854
ENSMUSG00000052488	8.461375	8.407022	13.560293	7.026154	7.273294	5.153904	0.022001	3.310679	6.057909	5.575973	6.985045	5.121634	5.58419	6.923906	3.491268	2.625146	7.451894	6.973235	5.579171	5.699589	6.894111	6.716332	6.582119	5.563098
ENSMUSG00000052512	1.409986	3.644257	3.274824	2.290987	2.016499	2.935178	0.271964	0.653432	3.206106	2.33092	0	1.416051	2.385526	0	0.587212	0.868944	3.920679	5.07335	3.936163	3.155797	4.603863	1.843917	3.137188	3.076713
ENSMUSG00000052520	116.321236	87.992851	31.8013	88.072823	48.79398	196.168808	184.092529	165.034683	249.1716	197.169357	244.086334	220.173203	227.621841	237.261719	244.079803	306.738617	237.473602	212.419815	296.420593	264.469299	322.334229	301.408844	324.188538	325.455872
ENSMUSG00000052539	3.000824	4.828249	7.588084	3.547421	3.080406	3.777792	0	0	3.487793	3.129266	4.518611	0	2.937081	5.683541	0	3.077758	2.995262	5.081237	2.887627	3.042921	3.86484	4.491494	3.533828	3.759597
ENSMUSG00000052560	1.399191797	1.568709756	8.588170355	1.367190855	1.862957449	2.089001554	0.428227822	0.577729562	0.614205924	1.949600865	1.303451225	0.947608969	0.41152764	0.440372941	0.32059138	0.494279682	0.619692672	1.461367821	0.549657635	0.646232647	0.654733241	0.483804657	0.368271371	0.371800434
ENSMUSG00000052562	9.755921667	5.042496883	0.800691933	5.324727734	1.518901173	33.02792024	46.6552367	18.68517587	32.94609451	65.64554545	68.5951607	46.19071663	25.71388388	40.72021428	34.52067498	50.26950258	42.29680323	45.21896225	25.05242377	29.65181767	26.00161776	42.43281546	34.15965083	34.97844459
ENSMUSG00000052566	13.32631638	12.99007132	22.05528066	10.06208386	10.94684435	8.036812493	3.630189058	7.282620973	6.671804502	8.416052988	9.394628258	6.339861485	10.1394569	7.866494494	7.145645499	5.888807531	6.572501263	8.44497877	7.314826166	5.713506201	6.374066709	6.115269436	6.314196081	6.760392295
ENSMUSG00000052593	4.438367	4.450624	5.796216	2.305238	1.639717	2.870129	0	0	2.916014	0	0	3.056922	2.144941	1.101643	2.299756	2.454322	2.80291	3.781782	0	1.735695	0.82119	2.975481	2.002005	3.046211
ENSMUSG00000052595	14.42453595	48.36697197	14.94504553	17.88768184	18.63885824	21.08616661	5.326853048	5.741069027	30.2616785	22.54502739	26.19624209	11.0807253	15.81357374	29.76329854	12.79255351	19.16779203	26.33829222	37.70989464	20.42521907	13.04763208	28.99624394	43.32898466	36.24634578	38.04416723
ENSMUSG00000052605	21.431217	19.429665	9.320886	13.302998	9.272443	20.068314	32.100037	32.749622	8.764041	16.586271	13.056508	24.944439	17.705305	13.278542	12.145913	16.180826	12.348343	12.042686	22.088907	13.074559	10.550905	16.170769	13.324732	17.411001
ENSMUSG00000052609	7.750479	9.327633	7.383489	6.706657	6.995985	3.577416	0	2.794208	6.727184	4.748087	5.02451	3.433137	4.839803	5.761092	5.732381	0	5.693238	6.948202	4.532115	3.167635	4.969322	4.453306	3.340493	3.502246
ENSMUSG00000052656	14.60015122	18.34774633	13.6591355	22.38081273	15.32354066	18.31485991	9.660956129	18.42901759	22.05174782	17.41420102	19.5628678	18.57223306	18.6916716	20.168932	18.82848588	24.6142448	24.01694536	18.42858738	26.92120687	20.49054167	34.4245237	27.05513501	28.02861865	32.41948168
ENSMUSG00000052673	14.137408	13.189719	25.449146	10.384795	20.682079	11.730079	5.537203	6.060093	9.09268	7.503644	12.004091	5.481851	6.757373	7.010526	6.846611	5.426602	10.440451	9.856371	4.775156	6.180565	8.498609	8.802612	6.516386	7.100482
ENSMUSG00000052681	27.311094	29.406061	36.821255	20.853655	27.203266	27.925182	48.617188	34.193249	16.757765	21.74745	19.041624	18.965099	15.685647	20.206829	25.22191	20.286751	17.953699	17.845045	17.278584	21.067894	20.189316	15.850075	16.635759	16.612556
ENSMUSG00000052684	9.334764	9.420906	42.373322	4.472695	45.142441	6.236567	1.356969	2.197391	3.024733	1.315392	3.538926	3.689929	5.265856	3.720165	2.341886	4.097593	3.350787	3.397749	5.504878	3.97825	4.988835	3.927618	5.389528	4.722177
ENSMUSG00000052707	2.546325	6.64503	6.393465	2.466849	2.96017	2.466103	0.756787	0.498081	3.250561	5.389215	3.421866	0.987442	2.355928	4.519213	1.573035	1.331563	3.877858	2.02095	3.042212	2.416121	4.446027	2.299911	4.208174	2.95872
ENSMUSG00000052712	29.40300922	25.86288906	20.68928425	20.70851029	23.12674406	33.26338112	27.62729032	19.05247133	17.8724377	18.88515043	25.92958273	22.92637013	16.97435439	16.87581977	18.64007738	23.39679698	22.59338132	19.05739651	25.63872764	22.58927456	24.14814126	19.32379206	23.19470145	24.30609636
ENSMUSG00000052738	143.702713	121.190971	71.263123	189.597015	165.204559	162.022827	171.032852	212.453659	116.844139	89.493858	118.348991	150.966904	138.830078	124.992134	144.724442	127.794411	110.333817	102.423882	130.061218	116.293198	103.328011	96.061188	126.392029	104.569756
ENSMUSG00000052751	0.292329	4.136583	1.471813	2.21425	1.006398	2.452715	0.274032	1.004602	2.532876	2.245818	2.558315	4.309655	2.002455	3.578277	2.357338	2.959903	4.154859	3.109653	2.233944	0.890259	2.160802	6.253748	4.228845	2.394363
ENSMUSG00000052776	11.515204	1.70464	2.160068	1.432264	0.999843	6.566885	6.108774	5.000966	2.553476	5.338698	2.292928	2.349651	1.426008	2.119936	2.093115	0.426817	1.188439	1.427547	1.231436	2.715539	1.173214	0.845096	1.416905	0.445113
ENSMUSG00000052825	15.940978	14.900664	21.471395	15.823115	15.624897	15.749149	20.830614	10.623169	8.167341	8.837974	10.817249	11.399868	7.585907	5.152649	8.008786	8.811039	9.157782	10.399996	7.105012	6.033051	6.227319	7.281435	7.555988	6.822147
ENSMUSG00000052833	18.992374	15.10904	23.214968	11.159326	18.620321	15.445265	11.250571	13.703994	9.779994	8.662377	10.52143	11.959676	10.752043	9.554751	9.849125	10.148092	10.350681	9.353132	9.677311	10.139027	10.030118	7.924724	9.630366	8.129736
ENSMUSG00000052837	7.818804	14.34434	67.160431	14.712857	45.456905	23.450399	6.301957	8.907528	10.523175	19.582386	15.134105	16.641153	12.225174	14.005884	22.970842	11.298303	17.081207	16.664576	15.566783	16.500978	19.376549	17.228312	15.643723	16.944004
ENSMUSG00000052906	15.731477	16.765833	19.959669	14.540436	15.399237	10.678012	15.690084	13.73835	10.662203	10.643414	12.702903	12.376836	12.012899	11.459017	11.461552	12.923521	12.27751	10.229061	12.355978	12.253787	10.428463	10.558659	11.508765	10.773794
ENSMUSG00000052914	7.873598	6.903284	12.917406	8.580525	10.822917	8.920565	15.598801	16.379477	16.19525	15.01064	16.281553	19.277958	10.964129	13.073169	17.981951	26.591074	13.556878	11.419542	19.79595	19.849625	18.12583	23.225779	23.647001	23.463095
ENSMUSG00000052915	12.19225844	11.86641039	13.46052332	8.861966103	8.42932764	6.519445981	2.587189613	5.793228461	6.368662541	6.838995538	10.48701764	8.882294509	10.93725487	9.342251405	7.724359535	6.930932425	10.10432746	10.39289167	10.1694082	6.765367044	8.0750651	10.22941743	10.00342137	10.24187754
ENSMUSG00000052926	7.961614793	5.962078588	10.66909483	5.999744526	7.84378137	6.767881584	6.404209929	7.053863239	3.657773529	4.167191124	4.303652667	5.662775705	4.673339538	3.070601119	3.069076203	2.832570996	4.519268041	2.598072965	2.927849336	3.564577544	2.359890225	2.503790524	2.932092478	2.095842154
ENSMUSG00000052928	5.858903	7.665694	6.54041	4.748789	7.675037	4.992743	0.645507	1.728663	4.032148	3.910376	5.412222	2.722248	3.792612	5.549184	2.363873	2.906765	5.263086	6.100057	3.969638	3.324563	3.362755	3.568517	3.631365	3.426045
ENSMUSG00000052934	32.37821556	31.1854791	15.29750329	41.66638808	25.48253673	21.98683116	8.81254184	17.19519374	15.43137443	14.16794605	20.40967828	13.55222817	21.05712266	17.0980631	17.88036526	26.32011153	16.46129976	24.6190989	15.36898196	14.91455442	16.05704506	14.10919169	26.02976758	21.42523997
ENSMUSG00000052957	1.861060567	0.902991355	1.862255915	1.544536582	0.646302922	3.379085851	2.945174092	3.884294199	6.284248163	3.845540837	2.723661284	2.712944	12.30352052	11.7023036	10.77010967	5.690477106	7.324760915	3.90666495	10.28159384	7.577319801	14.75004806	8.405310688	6.655787858	10.20321063
ENSMUSG00000052962	8.863118	8.488252	7.933384	6.298575	6.071057	7.399754	7.961319	8.130124	5.143964	5.057343	5.626674	6.013405	5.475328	4.56062	5.302925	5.580162	6.495121	4.370915	5.141612	6.000043	4.561115	4.053847	4.955071	4.817789
ENSMUSG00000052974	82.29967076	15.24227802	7.969651952	80.46326899	22.52981664	411.9836132	119.8695092	173.5429876	404.2535206	353.1425923	514.5447214	509.6674541	400.2375093	411.5034157	275.3285628	529.9671856	718.5975977	625.7116203	243.941966	235.0290444	210.1206957	652.9395175	528.7829579	401.4699004
ENSMUSG00000052997	10.50455738	9.364858565	19.07906189	9.221213163	9.447934896	8.358618244	9.294377102	8.646588178	5.964613026	7.090409943	7.923005093	6.440529662	6.438029704	5.835194243	6.854657707	6.234594254	8.981537102	6.980224577	5.519650204	5.495248328	5.462908381	5.186030403	6.354917931	4.11775439
ENSMUSG00000053012	37.718132	15.3623	19.557304	31.03297	10.810128	34.787052	13.559912	38.952156	7.343173	39.630238	30.047485	27.612877	22.274103	25.499706	25.460108	10.742058	10.670586	25.612219	7.942749	24.055656	21.237776	20.864075	23.050331	19.269588
ENSMUSG00000053063	1.929806	0.699898	3.240582	1.258586	1.73243	1.994162	3.182447	4.173232	1.178573	1.754758	1.105529	0.946941	0.826944	1.731991	1.739042	0.71039	0.589195	0.987396	0.728072	1.665072	1.158336	0.092017	0.153656	0.105202
ENSMUSG00000053094	27.98843	26.071426	32.506546	22.178196	33.208233	27.341377	9.504169	13.943693	15.128442	14.231568	23.447012	20.475618	20.06797	19.498072	12.459264	17.502911	21.516928	21.897947	14.788878	14.012897	16.274946	22.242172	16.15106	15.561646
ENSMUSG00000053110	18.4418044	20.90818648	29.69754828	13.41318995	16.49522273	19.6196664	7.836369548	9.175520826	14.79101887	12.54562476	17.31476572	12.65594908	10.64065529	15.06541594	11.8558372	13.863739	20.70748012	20.37213111	15.66256339	12.57727874	14.54238132	19.30703387	18.06724313	13.55651999
ENSMUSG00000053113	1.514033	2.698663	6.928174	1.957566	8.189301	3.042803	1.188555	2.054124	2.911289	10.110259	2.185459	1.669949	3.925832	2.663098	2.092041	1.984839	1.999489	6.444048	1.691976	4.044897	2.016583	0.840799	1.372685	0.79893
ENSMUSG00000053119	8.695884	18.46307	9.965524	7.774867	13.85221	12.723815	9.118603	8.646881	5.906727	14.241663	6.708027	6.323307	18.233198	6.833297	7.353463	17.310635	6.22467	7.904582	6.217775	5.707616	11.666986	7.259012	5.367587	13.962189
ENSMUSG00000053128	6.19847	6.180257	9.21781	5.704728	7.187008	8.038189	2.380908	4.389505	6.197263	5.891689	6.445814	4.286705	6.066841	6.08888	4.10088	3.461278	6.36724	6.142245	6.165837	5.294035	5.856729	6.728415	4.928036	4.490459
ENSMUSG00000053168	14.80025722	6.607438556	0.08536067	6.494788768	7.87719491	11.50208971	115.684986	66.47470705	44.9967724	20.07371676	6.294297772	7.772016215	28.81403331	67.66952848	55.03108222	2.325069235	1.46752702	1.031205316	32.89738019	25.27867075	12.46458343	0.124413457	5.109581229	1.811717004
ENSMUSG00000053175	23.44533119	16.62564501	35.28513442	13.36879016	23.43488831	19.32516185	4.910684714	8.796948749	7.943162357	9.852934703	17.45858441	21.95731945	10.56002201	13.98888271	8.481552149	8.297156527	19.70588066	15.8919216	10.67799186	10.46956611	12.06127245	10.10052904	7.956938454	6.470431578
ENSMUSG00000053205	0.17129	0.808278	3.051758	0.280279	0.210396	1.916415	0.438699	0.236945	0.426314	0.289671	0.383349	3.194471	0.252199	0.553304	2.227203	0.279852	3.491522	0.499652	0.178812	3.009242	0.387922	0.456573	2.723633	0.298875
